timestamp,Active Addresses,Sending Addresses,Receiving Addresses,Addresses with Non-zero Balance,Over 0.01,Over 0.1,Over 1,Over 10,Over 100,Over 1000,Over 10000,New Addresses,Exchange Balance,Exchange Net Position Change,Exchange Inflow Volume,Exchange Outflow Volume,Exchange Withdrawals,In-House Exchange Volume,Inter-Exchange Transfers,Inter-Exchange Volume,Fees Total,Fees Mean,Free Ratio Multiple,Miner Revenue Fees,Thermocap,Market Cap to Thermocap Ratio,Purpouse Bitcoin ETF Holdings,Bitcoin Fund Holdings,3iq Holdings,Coin Days Destroyed,ASOL,MSOL,Suply Last Active 1+ Years Ago,Suply Last Active 2+ Years Ago,Suply Last Active 3+ Years Ago,Suply Last Active 5+ Years Ago,MVRV,NVT,SOPR,NUPL,Block Height,Blocks Mined,Block Interval Mean,Block Size Mean,Issuance,Inflation Rate,Difficulty,Hash Rate,Transaction Count,Transaction Size,Transfer Volume Total,Transfer Volume Mean,UTXO Total,Market Cap,Tweets Volume,Tweets Sentiment,Price
2021-07-01T00:00:00Z,831216,447747,617630,38315044,9069738,3175727,795230,146434,16037,2142,87,396699,2716205.36,1223.797481,26417.74261,30867.27583,56465,285826.8551,6332,7495.376257,73.77631405,0.000315841,9.132691471,0.109496746,27147477608,1.24E-06,22190.0958,12979.1914,20364.1095,5761042.794,18.11720794,1.145671296,0.542214196,0.45163409,0.352641292,0.220847746,1.730516934,35.75453457,0.993037883,0.421968422,689352,96,932.4375,1392400.802,600,0.011750838,8.56E+22,9.18E+19,233587,133630688,1670669.553,7.152236866,123956018,6.29E+11,110.93,64.4,33568.58643
2021-07-02T00:00:00Z,809796,461373,532440,38326388,9094260,3178602,795860,146465,16042,2152,84,335353,2713488.619,1088.873551,27645.9832,30351.47163,52074,247933.748,5719,8747.507256,61.9630791,0.000328755,10.07798657,0.099226169,27166216782,1.25E-06,22299.8938,12977.9514,20362.3871,8271538.131,19.7445874,1.79849537,0.542314057,0.452096851,0.352755795,0.220880491,1.754217354,32.30812154,0.982630758,0.429778333,689442,90,968.5444444,1403917.178,562.5,0.01101206,8.56E+22,8.84E+19,188478,126315953,1732185.033,9.190383139,124028045,6.36E+11,101.93,62.8,33933.60148
2021-07-03T00:00:00Z,1022345,682676,583126,38176718,9055241,3174919,796501,146674,16052,2150,84,376065,2713215.088,-1496.658764,14996.85009,15259.68114,38077,137430.4366,4585,4421.900511,59.20251271,0.000249446,14.40737012,0.06940892,27193450279,1.28E-06,22299.8938,12977.9514,20362.3871,2318229.202,23.12675459,2.269375,0.542364233,0.452219727,0.352860822,0.220957123,1.792224544,46.04006411,1.001079245,0.441871261,689569,127,685.480315,1420467.622,793.75,0.015573578,6.17E+22,9.74E+19,237336,180348173,1295536.209,5.458658648,123854155,6.50E+11,92.92,61.5,34674.53247
2021-07-04T00:00:00Z,850487,585363,467439,38031898,9029130,3169551,796328,146660,16044,2150,84,288257,2713822.105,-3264.219015,13388.03291,12771.74049,33577,186977.2231,4119,5045.218831,43.43064993,0.000252893,17.54937242,0.056982095,27218792902,1.30E-06,22299.8938,12977.9514,20362.3871,3307446.177,32.17136174,3.929074074,0.542280886,0.452259047,0.35289819,0.221000164,1.823182165,39.18840557,1.001934808,0.451348216,689684,115,744.6869565,1441163.609,718.75,0.014091226,6.17E+22,8.28E+19,171735,165686799,1586242.527,9.236571037,123604165,6.62E+11,138.77,68.3,35285.09657
2021-07-05T00:00:00Z,920363,637375,547741,37899026,9014679,3164882,796100,146617,16060,2149,84,350351,2714301.35,-9154.415581,22736.74962,22248.37569,47200,183718.681,5195,6636.523922,47.54560696,0.00021261,18.35176082,0.054490684,27246931243,1.24E-06,22303.6158,12977.9514,20362.3871,4740070.287,32.82354608,3.113831019,0.542255692,0.45237957,0.352847277,0.221046656,1.747997036,55.63220317,0.997969805,0.427749476,689816,132,659.5378788,1327586.447,825,0.016190291,6.17E+22,9.35E+19,223628,175187435,1439888.312,6.438765773,123437937,6.34E+11,184.62,56.6,33821.80912
2021-07-06T00:00:00Z,838259,533184,579817,37904912,9013312,3166727,796602,146669,16082,2147,84,373963,2710828.347,-8825.990466,23141.71469,26605.46841,46651,147934.3148,5413,7605.914464,47.07445328,0.000206343,19.85311327,0.050369934,27277253193,1.25E-06,22411.2018,12977.9514,20362.3871,3811212.093,105.906412,2.926226852,0.542400474,0.452474917,0.352843743,0.221088485,1.765649919,48.94059133,0.998673247,0.43347055,689958,142,607.6760563,1097025.444,887.5,0.017426596,6.17E+22,1.02E+20,228137,155718945,1332011.055,5.838645443,123413578,6.40E+11,95.43,61.6,34158.92122
2021-07-07T00:00:00Z,812872,505775,568370,37925347,9016723,3167324,796893,146686,16082,2148,84,363403,2703503.598,-14403.62232,26110.67511,33429.28982,49714,203492.2748,5798,9510.460438,37.84812683,0.000171178,21.31144113,0.046923152,27303819836,1.24E-06,22367.5338,12977.9514,20333.2767,6464920.165,34.37688241,1.388344907,0.542217158,0.452508875,0.352807429,0.221115385,1.749380844,44.91152798,1.001324352,0.428201862,690081,123,702.902439,1173740.122,768.75,0.01507681,6.17E+22,8.78E+19,221104,144319889,1324879.895,5.992111835,123441544,6.35E+11,102.07,69.9,33850.91409
2021-07-08T00:00:00Z,800764,499175,580432,37953737,9028010,3169410,797170,146754,16094,2149,84,375468,2700892.55,-11072.80098,34275.48598,36880.58932,50150,212845.6455,5904,12325.49536,29.27798416,0.000126975,30.67246636,0.03260253,27332406960,1.20E-06,22473.3218,12977.9514,20122.0785,3793290.556,32.58401996,0.865115741,0.542933342,0.452736078,0.352800874,0.221273321,1.699320414,43.84041311,0.996298745,0.411357398,690220,139,613.7266187,1030018.576,868.75,0.017053813,6.17E+22,1.01E+20,230580,143114506,3250504.781,14.09708032,123519646,6.16E+11,108.7,64.1,32847.39679
2021-07-09T00:00:00Z,841432,551594,569411,37934261,9023489,3169881,797352,146825,16095,2149,84,368012,2703736.372,-4663.543523,30112.1415,27263.06145,45076,150634.8476,5245,9117.877913,26.87704907,0.000118203,31.46279366,0.031783573,27359560354,1.24E-06,22469.3118,12949.0569,20122.0785,6076679.027,31.10512083,1.843715278,0.543001355,0.452672942,0.352746038,0.221333353,1.75244674,52.94360049,1.000269812,0.429202408,690351,131,666.9541985,1259713.985,818.75,0.016063773,6.17E+22,9.25E+19,227380,164969744,3424756.426,15.0618191,123502710,6.35E+11,96.85,68.7,33878.23686
2021-07-10T00:00:00Z,699110,424543,486049,37957732,9012276,3170060,797747,146791,16091,2147,84,310351,2703089.519,-15209.64541,13324.90992,13967.57879,35451,137874.8702,4277,5243.355568,19.19544869,0.000102593,53.42128049,0.018719132,27393475774,1.22E-06,22469.3118,12949.0569,20122.0785,2081623.418,29.32750302,2.022881944,0.543089271,0.453075916,0.352852985,0.221359791,1.733894547,56.52479591,0.999472169,0.42309502,690512,161,538.2546584,840594.5528,1006.25,0.019777492,6.17E+22,1.15E+20,187102,135269770,1854015.144,9.909114516,123530931,6.29E+11,85,66.8,33517.87334
2021-07-11T00:00:00Z,712209,472069,436963,37893143,8989331,3170411,797950,146786,16073,2149,84,283343,2703793.574,-14647.62936,13587.84581,12880.02558,31202,113189.6793,3596,4360.545564,18.5370764,0.000111656,43.14526515,0.023177514,27419898361,1.25E-06,22469.3118,12949.0569,20122.0785,2892215.545,36.58242539,3.013310185,0.543061825,0.454091363,0.352881549,0.221392257,1.771189604,76.59538992,1.000468346,0.43524261,690637,125,686.496,1110524.304,781.25,0.015320964,6.17E+22,8.99E+19,166019,138764029,1857744.313,11.18995002,123395299,6.42E+11,70.86,68.7,34242.67251
2021-07-12T00:00:00Z,821406,525196,560828,37887510,8991608,3171648,799167,146899,16070,2152,85,358196,2705090.29,-14449.98973,37313.47718,36011.53445,43553,242012.1468,4950,11459.75033,28.72108231,0.000130466,28.41888316,0.035187871,27446441323,1.21E-06,22464.8858,12949.0569,20122.0785,11276597.51,31.79727447,1.918113426,0.54259121,0.453984578,0.352770026,0.221391717,1.715795508,45.39751905,1.002650296,0.417009151,690763,126,689.952381,1177102.119,787.5,0.015443817,6.17E+22,8.94E+19,220143,148263112,1676087.943,7.613632696,123413512,6.22E+11,106.03,66,33186.37684
2021-07-13T00:00:00Z,812750,531262,542409,37859177,8995604,3173282,799333,146968,16061,2150,85,351036,2704629.433,-15973.09491,26571.20648,27026.65446,46586,171374.7232,5415,6859.218975,31.7320525,0.000138098,27.78679546,0.035988317,27474372375,1.19E-06,22485.0998,12949.0569,20122.04785,3600090.392,38.35669095,2.210925926,0.542966974,0.454018223,0.352791423,0.221447703,1.687332573,50.78130937,0.995350899,0.407175204,690899,136,634.6397059,1159622.037,850,0.016678895,6.17E+22,9.72E+19,229780,157653077,1514349.609,6.590432625,123354426,6.12E+11,141.2,62.1,32616.02091
2021-07-14T00:00:00Z,819548,525634,564759,37854359,9001648,3175176,799443,146932,16061,2147,85,363992,2705307.232,-19849.06026,30341.67159,29658.99061,47987,122346.1979,5505,7822.32632,24.91340774,0.000105544,43.64771849,0.022910705,27508895241,1.19E-06,22503.8418,12949.0569,19999.9602,4438878.772,40.03187944,1.399907407,0.543016802,0.454037443,0.352824633,0.221454711,1.698531517,51.09536913,0.994276463,0.411083954,691069,170,508.6882353,909874.0706,1062.5,0.02089059,6.17E+22,1.21E+20,236047,154609937,1503185.178,6.368160485,123384271,6.15E+11,116.78,62,32808.31519
2021-07-15T00:00:00Z,833325,538287,572802,37854718,8999608,3175358,799452,146989,16062,2149,84,365815,2704642.841,-22803.20675,34610.13515,35270.19322,47474,307463.3449,5509,10579.42218,22.72069488,0.000100487,36.21019072,0.027616535,27534579580,1.15E-06,22592.5518,12949.0569,19999.9602,4789312.828,32.98704966,1.680532407,0.543335928,0.454121852,0.35282361,0.221427639,1.641803069,37.05496238,0.991937311,0.390735866,691197,128,675.5390625,1211309.82,800,0.015688578,6.17E+22,9.13E+19,226106,154995299,1848661.056,8.176081379,123364598,5.94E+11,92.35,61.6,31671.44305
2021-07-16T00:00:00Z,764274,479061,552763,37886063,9004496,3176300,799661,146964,16052,2146,85,351411,2702575.383,-28150.57987,31520.75048,33584.47645,43592,185622.4331,5172,10864.48809,17.28933765,7.74E-05,55.22417093,0.018108013,27564352822,1.14E-06,22501.7858,12949.0569,19994.3117,5275673.477,40.06901915,0.956284722,0.543380032,0.454220407,0.352950851,0.22143873,1.630498207,49.07891209,0.994582954,0.386511979,691347,150,571.9933333,930522.3867,937.5,0.018408737,6.17E+22,1.08E+20,223316,139516666,1828281.532,8.186970623,123427074,5.90E+11,86.83,65.6,31426.89948
2021-07-17T00:00:00Z,641135,395280,458814,37909438,9012043,3177442,799775,147208,16041,2151,84,292394,2730852.189,7178.03115,87504.85095,59225.24006,34055,295025.1917,4058,7228.202328,12.61170894,6.93E-05,71.86668462,0.013914653,27592567528,1.14E-06,22501.7858,12949.0569,19994.3117,79260892.8,30.71052659,0.987210648,0.540788407,0.451719022,0.350384661,0.221444775,1.630391696,38.8428646,1.024769944,0.386470954,691490,143,602.965035,784945.6643,893.75,0.01754135,5.87E+22,1.02E+20,181904,112188988,1857547.857,10.2116933,123494008,5.92E+11,80.92,61.7,31548.92296
2021-07-18T00:00:00Z,639759,415975,422203,37880575,9008437,3177926,799880,147106,16039,2153,84,265576,2730521.456,4184.132139,15879.93539,16208.19311,29499,183862.8371,3538,6164.430947,12.0631433,7.49E-05,75.60742011,0.013226215,27621163157,1.15E-06,22501.7858,12949.0569,19994.3117,2513287.756,29.04750029,1.855659722,0.540778366,0.453267155,0.350393956,0.2214574,1.644815811,75.50102056,0.995524314,0.391851405,691634,144,605.5347222,803860.8681,900,0.017664236,5.87E+22,9.70E+19,160978,115696985,1171904.355,7.279903809,123460296,5.97E+11,75.01,64.8,31814.34828
2021-07-19T00:00:00Z,843756,569255,552678,37825431,9007348,3177924,799569,147048,16022,2156,84,354782,2736456.972,10928.47677,40352.58663,34413.484,44975,200256.9209,5205,14254.31214,18.9984186,8.38E-05,56.92570742,0.017566756,27654301995,1.11E-06,22312.7198,12949.0569,19994.3078,4976807.073,33.8680647,2.563877315,0.540807354,0.453370237,0.350430304,0.221470772,1.594991013,53.70495148,0.996364665,0.372853991,691804,170,508.2647059,913009.4588,1062.5,0.020885421,5.87E+22,1.16E+20,226633,155141806,1797863.581,7.932929364,123412489,5.78E+11,88.69,64.2,30834.36839
2021-07-20T00:00:00Z,823987,531835,571819,37827663,9014574,3178511,799567,146973,16026,2159,85,364329,2728963.612,-100.1167729,40034.33285,47523.95554,49230,230819.8614,6145,14964.29214,17.82299408,7.74E-05,43.78181301,0.022840534,27677057246,1.08E-06,22279.0958,12949.0569,19983.0614,9270322.438,67.50666266,1.732569444,0.540649399,0.453303123,0.350462485,0.221468883,1.541484347,44.90565335,0.996062293,0.351085358,691926,122,701.4918033,1286061.041,762.5,0.014944066,5.87E+22,8.37E+19,230387,156848902,1819745.697,7.898647479,123411257,5.59E+11,102.36,66.9,29783.01142
2021-07-21T00:00:00Z,811197,522228,571527,37837059,9017175,3180398,799857,147010,16058,2156,87,366924,2726083.986,-8964.593064,39774.14475,42650.26568,45099,213280.9138,5480,12943.85595,14.46176666,6.14E-05,63.66523457,0.01570716,27705325670,1.16E-06,22410.3718,12949.0569,19983.0614,5430955.843,32.07850194,2.092175926,0.540740652,0.453362581,0.350580722,0.221506553,1.662857787,41.33880816,1.000503766,0.398450334,692071,145,593.4896552,1092054.917,906.25,0.017785374,5.87E+22,9.89E+19,235535,158287463,1874623.055,7.958999959,123374502,6.03E+11,150.3,68.1,32131.63549
2021-07-22T00:00:00Z,802115,515242,571403,37846142,9018509,3180613,799796,146932,16034,2162,87,364808,2731670.866,-2213.776092,25890.10172,20300.12624,42297,168348.1005,4857,7610.979625,14.21047745,6.18E-05,68.29189806,0.014643025,27736054837,1.17E-06,22439.49,12949.0569,19983.0573,4005850.423,32.34435145,1.03431713,0.541043306,0.453388872,0.350626013,0.221587218,1.672065713,56.97662178,1.00340455,0.401762614,692224,153,572.8496732,949214.7778,956.25,0.018774814,5.87E+22,1.03E+20,230129,145167404,1807352.86,7.85365104,123431498,6.07E+11,118.99,68.31785346,32328.20984
2021-07-23T00:00:00Z,796273,494116,581919,37883667,9019608,3180866,800273,146954,16035,2158,86,364166,2730265.624,-3733.733982,24982.22826,26384.34509,41587,188398.7905,4854,7136.539245,19.32059708,8.36E-05,44.67101061,0.022385883,27763463454,1.21E-06,22391.3491,12949.0569,19976.8837,2342404.158,36.13495516,1.035150463,0.541120475,0.454694225,0.350684154,0.221595235,1.736906898,59.71987959,0.98428383,0.424096423,692359,135,641.8888889,1053501.852,843.75,0.016547132,5.87E+22,9.15E+19,230995,142167371,1751214.609,7.581179719,123517623,6.29E+11,87.68,68.1,33498.8225
2021-07-24T00:00:00Z,719166,454031,497264,37890723,9024291,3181582,800363,147037,16028,2158,86,310767,2733372.137,-420.4046219,21340.02159,18230.85807,36352,110620.0422,4517,7378.680342,12.81693973,6.48E-05,76.09592932,0.013141307,27796061950,1.23E-06,22391.3491,12949.0569,19976.8837,1879564.726,40.62185663,1.395729167,0.541288227,0.454760586,0.350781551,0.221600605,1.77616671,84.11539146,1.001711788,0.436826078,692513,154,561.4415584,843060.6623,962.5,0.018896826,5.87E+22,1.05E+20,197937,129767119,1501317.463,7.584824782,123531506,6.43E+11,85.48,62,34265.55624
2021-07-25T00:00:00Z,648141,413455,440900,37885155,9022036,3181975,800537,146892,16014,2163,85,280495,2727602.719,3507.801599,20000.65341,25767.69825,32187,110274.2205,3820,11450.49432,9.73352573,5.58E-05,99.24292107,0.010076285,27828920432,1.27E-06,22391.3491,12949.0569,19976.8837,2926388.275,48.48173375,1.7575,0.54138331,0.454842955,0.350864161,0.221621605,1.826589567,82.50030408,1.000599571,0.452372278,692666,153,562.1568627,792788.8301,956.25,0.018772012,5.87E+22,1.04E+20,174382,121233392,1463252.182,8.391073515,123502925,6.61E+11,83.27,62.5,35242.64436
2021-07-26T00:00:00Z,938934,603157,644438,37890467,9023482,3184846,801161,147049,16029,2158,86,404635,2738344.305,16279.89373,77255.36839,66509.25134,54943,265022.4745,7008,28849.98807,18.28040045,6.98E-05,52.28443453,0.019126151,27864826164,1.34E-06,22318.2951,12949.0569,19976.8837,22404242.98,47.35840182,2.639884259,0.541352781,0.454872839,0.350862711,0.221665644,1.928572427,29.32646078,1.021424637,0.481329756,692816,150,578.5666667,1147170.953,937.5,0.018399649,5.87E+22,1.01E+20,261800,172014365,2297767.763,8.776805818,123482475,7.02E+11,184.55,63.7,37401.18875
2021-07-27T00:00:00Z,913236,608058,600759,37849577,9003763,3178678,801216,146866,16037,2169,86,393793,2743647.237,19201.77677,62325.88098,57018.59773,52981,268220.6546,6076,23494.08125,16.07380881,6.30E-05,67.10132126,0.014902836,27904864082,1.41E-06,22021.2751,12949.0569,19978.8646,22248823.33,35.0514973,2.353402778,0.541551587,0.454798826,0.350785375,0.22163676,2.013795319,32.41755693,1.008769096,0.50327825,692986,170,506.2176471,1092558.159,1062.5,0.020877116,5.87E+22,1.16E+20,255051,185666240,7396903.111,29.00166285,123403992,7.38E+11,159.15,63.8,39315.13225
2021-07-28T00:00:00Z,858727,557966,605418,37859035,9010424,3180278,801407,146841,16013,2160,85,393278,2688633.265,-34245.50403,71458.61843,126468.7355,51341,208549.9421,5829,22032.68957,15.54888588,6.19E-05,64.10741538,0.015598819,27943975627,1.43E-06,22024.1351,12949.0569,19978.8646,34000153.53,37.13902899,1.175462963,0.540307631,0.453276904,0.350682075,0.221711856,2.039986008,16.31600215,1.01103906,0.509654651,693143,157,550.4203822,1011709.707,981.25,0.019264379,5.87E+22,1.07E+20,251066,158773259,4069291.359,16.20805429,123442949,7.51E+11,133.75,63.4,40021.27289
2021-07-29T00:00:00Z,883068,575832,620883,37861539,9014460,3181690,801642,147130,15978,2154,83,403885,2652220.746,-70499.0078,35859.70279,72268.71433,44808,277773.9694,5371,16225.80778,14.9950556,5.71E-05,67.68864902,0.014773526,27983844287,1.43E-06,22089.0881,12949.0569,19978.8646,147536583.3,33.90918718,1.323402778,0.535031507,0.448047766,0.345470737,0.221786421,2.017084846,33.45219313,1.043206325,0.504083468,693303,160,539.825,1022161.838,1000,0.019635013,5.87E+22,1.09E+20,262452,163479994,2611450.119,9.950200871,123502982,7.52E+11,113.86,66.1,40037.52162
2021-07-30T00:00:00Z,850131,534943,629890,37911749,9023825,3183327,801783,147149,15975,2156,84,401937,2646620.278,-74047.47401,34364.74826,39961.78038,47439,164613.9788,5688,12188.47361,14.57271913,5.71E-05,72.19467484,0.013851437,28024965046,1.50E-06,22153.2821,12949.0569,19972.6201,4911956.869,30.48536764,0.969351852,0.535520188,0.448221996,0.345471754,0.221803094,2.118023661,37.13148077,1.004626368,0.527717365,693469,166,522.1807229,929335.4096,1037.5,0.020377621,5.87E+22,1.12E+20,255251,154201219,1809955.631,7.090885565,123613309,7.90E+11,93.96,68.5,42080.75491
2021-07-31T00:00:00Z,732366,446307,532159,37958720,9029723,3185200,802411,147164,15965,2155,84,333264,2645541.353,-70664.00732,17824.60791,18900.62621,39158,158230.1718,4964,5340.014912,11.2248187,5.42E-05,88.97469486,0.011239151,28066079868,1.49E-06,22153.2821,12949.0569,19972.6201,3574476.625,40.81570703,1.06662037,0.535883615,0.448319542,0.345467541,0.221807959,2.096893808,64.90658729,1.003104079,0.522958192,693627,158,545.0189873,815583.9304,987.5,0.019385107,6.23E+22,1.13E+20,207190,128797203,2043928.117,9.864994049,123682321,7.83E+11,98.48,66.3,41692.75732
2021-08-01T00:00:00Z,680265,415714,474416,37979838,9041421,3188659,802854,147208,15981,2152,84,300584,2649525.723,-63962.89537,20709.11824,16722.4631,27909,175748.5688,3867,5437.382049,9.61282095,5.20E-05,101.1266959,0.009888586,28106000432,1.43E-06,22153.2821,12949.0569,19972.6201,2396406.461,178.2421269,1.978449074,0.536068695,0.448315273,0.345475092,0.226943491,2.017763023,11.18636842,1.000936829,0.504249945,693781,154,555.4415584,772602.1623,962.5,0.018888774,6.23E+22,1.12E+20,185003,118917834,3287618.071,17.77062032,123717482,7.53E+11,103,65.2,40135.332
2021-08-02T00:00:00Z,909833,615262,583876,37914587,9041372,3190827,802818,147110,15970,2153,84,376473,2652474.685,-60740.4028,30782.17915,27829.89174,47607,137846.9076,5582,8099.743505,13.48151599,5.64E-05,67.29447316,0.014860061,28141409019,1.39E-06,22153.2821,12949.0569,19972.6201,3880581.929,77.52910098,2.603506944,0.536121428,0.448366095,0.345456627,0.226971022,1.96927053,19.48685343,1.000983927,0.492042292,693924,143,611.8601399,1267856.245,893.75,0.017527013,6.23E+22,1.02E+20,239134,181245606,2705807.522,11.31502639,123597416,7.36E+11,118.55,67,39183.67245
2021-08-03T00:00:00Z,823250,525660,593843,37945810,9046834,3193549,803435,147310,15966,2159,84,385778,2655787.214,-58034.89124,44483.94189,41168.37328,47147,267088.1005,5521,13879.43377,12.79655629,5.20E-05,83.54173827,0.011970065,28182051775,1.35E-06,22119.1371,12947.9566,19976.1339,3425419.003,38.77148978,1.217650463,0.536315777,0.448894212,0.345467461,0.226998563,1.918447596,28.15162895,0.998598251,0.478585709,694093,169,508.8639053,948733.7219,1056.25,0.020745321,6.23E+22,1.22E+20,246029,160265656,2487106.086,10.10899563,123639357,7.16E+11,108.12,66.4,38160.71665
2021-08-04T00:00:00Z,847181,549409,587134,37946164,9042712,3192646,803103,147187,15976,2156,84,375427,2642108.935,-72192.41494,27908.77498,41583.5466,46180,213984.0462,5406,8651.653678,15.07145299,6.29E-05,57.39801289,0.017422206,28214964167,1.41E-06,22032.1261,12947.9566,19974.4282,3272672.666,33.88043921,1.456064815,0.536417185,0.449752401,0.345496244,0.227022894,1.999454912,25.33165138,1.002602446,0.499710552,694229,136,637.8897059,1179495.081,850,0.016660254,6.23E+22,9.76E+19,239460,160355368,2372356.482,9.90710967,123634074,7.47E+11,97.69,66.1,39799.30377
2021-08-05T00:00:00Z,846775,532051,614582,37986099,9046864,3194637,803575,147147,15989,2156,84,389183,2648011.456,-62816.89072,44515.70215,38609.77958,48188,189211.5969,5872,18369.80519,14.89044705,6.05E-05,68.15715093,0.014671975,28254426063,1.45E-06,22060.2074,12925.5815,19974.4282,3273040.896,36.36259739,1.023321759,0.536486387,0.450281998,0.345513832,0.227051831,2.051142632,37.16031982,1.003084515,0.512317484,694389,160,538.0625,962914.5313,1000,0.019627847,6.23E+22,1.16E+20,246015,154001195,1836041.173,7.463126935,123702090,7.67E+11,101.23,62.8,40854.59972
2021-08-06T00:00:00Z,898784,580582,636498,38000566,9046789,3194614,803447,147265,15986,2154,84,405621,2657188.385,-46315.21285,68488.91134,59308.692,47503,191393.2392,5847,14658.58565,14.22965964,5.46E-05,70.83652632,0.014117011,28295514735,1.51E-06,22049.2724,12925.5815,19955.3098,7051816.282,37.09244968,1.184976852,0.536704612,0.450189864,0.345563194,0.227053007,2.146481243,26.2738352,1.007496342,0.533978298,694548,159,546.0377358,1037619.541,993.75,0.019502945,6.23E+22,1.14E+20,260651,164915436,2003219.167,7.685445931,123742880,8.04E+11,104.77,58.9,42826.83126
2021-08-07T00:00:00Z,738950,459477,529212,38034120,9052095,3197053,803565,147249,15977,2154,83,336028,2660823.426,-40069.12411,30922.50906,27284.48121,41314,150453.6985,5640,15119.69053,10.38935962,4.90E-05,101.4633623,0.009855774,28340962740,1.58E-06,22049.2724,12925.5815,19955.3098,3771050.65,39.57216,1.033055556,0.537315146,0.450261924,0.34556847,0.227121481,2.237270768,71.97444395,1.00499505,0.552889432,694715,167,517.2215569,791597.7066,1043.75,0.020493036,6.23E+22,1.20E+20,212062,132127375,1887158.175,8.899086943,123798359,8.39E+11,110.47,61.6,44689.86096
2021-08-08T00:00:00Z,722854,464142,482991,38016535,9049429,3197950,803488,147160,15974,2155,83,306995,2665623.977,-38112.39589,38796.82532,33993.62195,36482,104978.7909,4806,15270.87436,9.83721559,5.14E-05,101.3840966,0.00986348,28384732189,1.54E-06,22049.2724,12925.5815,19955.3098,4650501.907,54.84033245,1.939050926,0.537489613,0.450340868,0.34559723,0.22717089,2.190072808,64.15292641,1.003938752,0.543253633,694873,158,547.4810127,804929.5759,987.5,0.019376991,6.23E+22,1.14E+20,191465,127113298,1755555.606,9.169068005,123794229,8.22E+11,116.12,64.5,43785.48182
2021-08-09T00:00:00Z,922226,613991,611227,37978547,9049133,3200104,803698,147254,16000,2164,83,391934,2662201.947,-40887.57185,53129.2183,56548.03829,47537,182743.0459,5588,15646.62428,13.53609833,5.36E-05,71.1827053,0.014048356,28427371301,1.63E-06,22008.3324,12925.5815,19955.3098,4582245.724,55.61158508,2.310127315,0.537554302,0.450365955,0.345618063,0.227277424,2.309228326,29.3924103,1.010878729,0.566821365,695025,152,564.4539474,1125952.382,950,0.018633411,6.23E+22,1.10E+20,252508,171081596,1919494.718,7.601718434,123755682,8.69E+11,121.77,69.7,46284.97398
2021-08-10T00:00:00Z,887847,572233,626446,37991513,9052901,3201347,803652,147283,15994,2160,82,403037,2668034.108,-35759.4652,41507.57175,35671.85111,50358,155429.2154,5947,17194.9934,13.95760508,5.35E-05,74.88445182,0.013353907,28474387315,1.60E-06,21933.0034,12925.5815,19955.3098,3642036.164,81.41997294,1.231354167,0.537748206,0.450389514,0.345698425,0.227323465,2.270710013,48.33603785,1.007762559,0.559473058,695190,165,521.1151515,989854.5697,1031.25,0.020241918,6.23E+22,1.19E+20,260803,163258312,1836692.95,7.042453307,123789718,8.56E+11,110.75,58.9,45594.07627
2021-08-11T00:00:00Z,867549,548126,631022,38038729,9059236,3204035,803741,147176,15993,2154,85,405598,2658181.448,-46908.84168,31869.67339,41718.86401,49009,114732.7664,6127,8409.650391,13.26366228,5.06E-05,70.26819913,0.014231189,28516728439,1.60E-06,21967.1084,12925.5815,19947.8367,5679510.243,45.70621166,1.149467593,0.537828536,0.450334764,0.345667097,0.227321433,2.267322909,47.76644264,1.005183253,0.558814684,695337,147,593.5646259,1108843.374,918.75,0.01801311,6.23E+22,1.05E+20,262290,162939191,2255541.312,8.599417865,123846160,8.56E+11,99.73,64.8,45593.63593
2021-08-12T00:00:00Z,841064,537531,605980,38065616,9062584,3206497,804064,147331,15988,2155,85,394138,2662800.181,-41829.25225,27256.56626,22634.39236,48713,121610.828,6005,7926.764229,12.84363469,5.12E-05,74.47997843,0.013426427,28559137949,1.56E-06,21996.1044,12925.5815,19947.8367,4079869.37,39.00034021,1.002430556,0.537888728,0.450302797,0.345729704,0.227329159,2.207799733,56.12592092,1.002902772,0.546919849,695488,151,571.8013245,1030409.874,943.75,0.018506821,6.23E+22,1.09E+20,250810,155529458,1891204.007,7.540385178,123893767,8.35E+11,98.01,66.4,44428.28847
2021-08-13T00:00:00Z,931278,578174,639593,38099924,9063688,3206782,804014,147380,15991,2156,86,408082,2665215.641,-40091.59089,30139.4055,27717.25846,46302,108477.0565,5851,9139.581625,23.57973618,9.05E-05,38.63824978,0.025881089,28600124743,1.67E-06,22050.5884,12925.5815,19950.6541,3812717.957,36.34317226,2.293078704,0.538006958,0.450349374,0.345766906,0.227350461,2.372498689,51.75251751,1.008976142,0.578372444,695630,142,608.3450704,1243908.021,887.5,0.017393426,6.68E+22,1.08E+20,260482,176576161,1661650.279,6.379136673,123870622,8.99E+11,89.89,65.3,47831.97604
